,Date,UPRO,Unnamed: 2,URPO_PRICES
597,9/28/88,2.0%,,0.5896798312060453
598,9/29/88,2.9%,,0.6067805463110205
599,9/30/88,-0.8%,,0.6019263019405323
600,10/3/88,-0.6%,,0.5983147441288891
601,10/4/88,-0.8%,,0.593528226175858
602,10/5/88,1.3%,,0.6012440931161441
603,10/6/88,0.5%,,0.6042503135817248
604,10/7/88,6.3%,,0.6423180833373734
605,10/10/88,0.1%,,0.6429604014207106
606,10/11/88,-0.5%,,0.6397455994136071
607,10/12/88,-4.2%,,0.6128762842382356
608,10/13/88,1.3%,,0.6208436759333326
609,10/14/88,0.3%,,0.6227062069611325
610,10/17/88,0.8%,,0.6276878566168216
611,10/18/88,3.2%,,0.6477738680285599
612,10/19/88,-2.6%,,0.6309317474598173
613,10/20/88,6.3%,,0.6706804475497857
614,10/21/88,0.8%,,0.676045891130184
615,10/24/88,-1.5%,,0.6659052027632312
616,10/25/88,0.1%,,0.6665711079659943
617,10/26/88,-1.0%,,0.6599053968863343
618,10/27/88,-4.4%,,0.6308695594233356
619,10/28/88,1.3%,,0.6390708636958389
620,10/31/88,0.4%,,0.6416271471506222
621,11/1/88,0.2%,,0.6429104014449234
622,11/2/88,0.1%,,0.6435533118463682
623,11/3/88,0.1%,,0.6441968651582145
624,11/4/88,-2.9%,,0.6255151560686263
625,11/7/88,-2.5%,,0.6098772771669106
626,11/8/88,1.3%,,0.6178056817700804
627,11/9/88,-1.9%,,0.6060673738164489
628,11/10/88,0.4%,,0.6084916433117147
629,11/11/88,-6.4%,,0.5695481781397649
630,11/14/88,-0.1%,,0.5689786299616251
631,11/15/88,0.6%,,0.5723925017413948
632,11/16/88,-5.0%,,0.543772876654325
633,11/17/88,0.7%,,0.5475792867909053
634,11/18/88,2.1%,,0.5590784518135142
635,11/21/88,-0.4%,,0.5568421380062601
636,11/22/88,1.1%,,0.562967401524329
637,11/23/88,2.0%,,0.5742267495548156
638,11/25/88,-2.0%,,0.5627422145637192
639,11/28/88,1.5%,,0.5711833477821749
640,11/29/88,2.5%,,0.5854629314767292
641,11/30/88,2.9%,,0.6024413564895543
642,12/1/88,-1.2%,,0.5952120602116797
643,12/2/88,-0.8%,,0.5904503637299863
644,12/5/88,3.4%,,0.6105256760968059
645,12/6/88,2.9%,,0.6282309207036132
646,12/7/88,0.5%,,0.6313720753071312
647,12/8/88,-1.7%,,0.62063875002691
648,12/9/88,0.5%,,0.6237419437770445
649,12/12/88,-0.7%,,0.6193757501706052
650,12/13/88,-0.2%,,0.618136998670264
651,12/14/88,-1.2%,,0.6107193546862207
652,12/15/88,-1.1%,,0.6040014417846723
653,12/16/88,2.1%,,0.6166854720621504
654,12/19/88,2.8%,,0.6339526652798906
655,12/20/88,-1.6%,,0.6238094226354123
656,12/21/88,-0.3%,,0.6219379943675061
657,12/22/88,-0.5%,,0.6188283043956685
658,12/23/88,1.1%,,0.6256354157440208
659,12/27/88,-1.3%,,0.6175021553393485
660,12/28/88,0.3%,,0.6193546618053665
661,12/29/88,2.5%,,0.6348385283505006
662,12/30/88,-1.8%,,0.6234114348401916
663,1/3/89,-3.4%,,0.602215446055625
664,1/4/89,5.3%,,0.6341328646965732
665,1/5/89,0.5%,,0.6373035290200559
666,1/6/89,0.7%,,0.6417646537231962
667,1/9/89,0.3%,,0.6436899476843657
668,1/10/89,-0.7%,,0.6391841180505752
669,1/11/89,1.6%,,0.6494110639393844
670,1/12/89,1.2%,,0.6572039967066571
671,1/13/89,0.7%,,0.6618044246836036
672,1/16/89,0.2%,,0.6631280335329708
673,1/17/89,-0.7%,,0.65848613729824
674,1/18/89,3.1%,,0.6788992075544854
675,1/19/89,0.4%,,0.6816148043847033
676,1/20/89,-0.4%,,0.6788883451671646
677,1/23/89,-2.3%,,0.6632739132283197
678,1/24/89,4.1%,,0.6904681436706808
679,1/25/89,0.8%,,0.6959918888200463
680,1/26/89,2.5%,,0.7133916860405474
681,1/27/89,2.3%,,0.7297996948194799
682,1/30/89,1.0%,,0.7370976917676747
683,1/31/89,2.5%,,0.7555251340618665
684,2/1/89,-0.4%,,0.752503033525619
685,2/2/89,-0.2%,,0.7509980274585677
686,2/3/89,0.2%,,0.7525000235134849
687,2/6/89,-0.8%,,0.746480023325377
688,2/7/89,3.6%,,0.7733533041650906
689,2/8/89,-1.1%,,0.7648464178192746
690,2/9/89,-2.5%,,0.7457252573737928
691,2/10/89,-4.1%,,0.7151505218214673
692,2/13/89,0.5%,,0.7187262744305746
693,2/14/89,-0.8%,,0.71297646423513
694,2/15/89,2.6%,,0.7315138523052434
695,2/16/89,0.5%,,0.7351714215667695
696,2/17/89,2.0%,,0.7498748499981049
697,2/21/89,-0.9%,,0.7431259763481219
698,2/22/89,-5.2%,,0.7044834255780196
699,2/23/89,1.2%,,0.7129372266849558
700,2/24/89,-5.1%,,0.6765774281240231
701,2/27/89,0.6%,,0.6806368926927673
702,2/28/89,1.1%,,0.6881238985123876
703,3/1/89,-1.9%,,0.6750495444406522
704,3/2/89,2.9%,,0.6946259812294311
705,3/3/89,1.2%,,0.7029614930041843
706,3/6/89,3.7%,,0.7289710682453391
707,3/7/89,-1.0%,,0.7216813575628857
708,3/8/89,0.3%,,0.7238464016355742
709,3/9/89,-0.2%,,0.7223987088323031
710,3/10/89,-1.1%,,0.7144523230351477
711,3/13/89,2.3%,,0.7308847264649561
712,3/14/89,-0.3%,,0.7286920722855612
713,3/15/89,1.5%,,0.7396224533698446
714,3/16/89,2.7%,,0.7595922596108303
715,3/17/89,-6.8%,,0.7079399859572938
716,3/20/89,-3.0%,,0.6867017863785749
717,3/21/89,1.4%,,0.696315611387875
718,3/22/89,-0.9%,,0.6900487708853841
719,3/23/89,-1.7%,,0.6783179417803326
720,3/27/89,1.7%,,0.6898493467905982
721,3/28/89,1.0%,,0.6967478402585041
722,3/29/89,0.8%,,0.7023218229805721
723,3/30/89,0.2%,,0.7037264666265333
724,3/31/89,2.3%,,0.7199121753589435
725,4/3/89,1.5%,,0.7307108579893276
726,4/4/89,-1.0%,,0.7234037494094343
727,4/5/89,0.9%,,0.7299143831541192
728,4/6/89,-1.0%,,0.722615239322578
729,4/7/89,1.8%,,0.7356223136303844
730,4/10/89,-0.2%,,0.7341510690031237
731,4/11/89,1.4%,,0.7444291839691674
732,4/12/89,0.5%,,0.7481513298890131
733,4/13/89,-2.6%,,0.7286993953118988
734,4/14/89,4.9%,,0.7644056656821817
735,4/17/89,0.1%,,0.7651700713478639
736,4/18/89,4.2%,,0.7973072143444742
737,4/19/89,1.0%,,0.8052802864879189
738,4/20/89,-1.0%,,0.7972274836230397
739,4/21/89,3.3%,,0.8235359905826
740,4/24/89,-1.0%,,0.8153006306767739
741,4/25/89,-1.9%,,0.7998099186939153
742,4/26/89,0.1%,,0.800609728612609
743,4/27/89,2.5%,,0.8206249718279242
744,4/28/89,-0.1%,,0.8198043468560963
745,5/1/89,-0.6%,,0.8148855207749597
746,5/2/89,-1.0%,,0.8067366655672101
747,5/3/89,0.0%,,0.8067366655672101
748,5/4/89,-0.3%,,0.8043164555705085
749,5/5/89,-0.2%,,0.8027078226593675
750,5/8/89,-1.6%,,0.7898644974968175
751,5/9/89,-0.7%,,0.7843354460143398
752,5/10/89,0.5%,,0.7882571232444114
753,5/11/89,1.1%,,0.7969279516000999
754,5/12/89,6.6%,,0.8495251964057066
755,5/15/89,2.1%,,0.8673652255302263
756,5/16/89,-0.6%,,0.8621610341770449
757,5/17/89,2.0%,,0.8794042548605858
758,5/18/89,0.5%,,0.8838012761348887
759,5/19/89,2.9%,,0.9094315131428004
760,5/22/89,0.7%,,0.9157975337347999
761,5/23/89,-3.5%,,0.8837446200540818
762,5/24/89,0.7%,,0.8899308323944604
763,5/25/89,0.1%,,0.8908207632268548
764,5/26/89,2.2%,,0.9104188200178456
765,5/30/89,-2.5%,,0.8876583495173994
766,5/31/89,1.3%,,0.8991979080611255
767,6/1/89,1.4%,,0.9117866787739813
768,6/2/89,3.3%,,0.9418756391735227
769,6/5/89,-3.4%,,0.9098518674416228
770,6/6/89,2.0%,,0.9280489047904553
771,6/7/89,2.5%,,0.9512501274102166
772,6/8/89,-0.1%,,0.9502988772828064
773,6/9/89,-0.1%,,0.9493485784055236
774,6/12/89,-0.5%,,0.944601835513496
775,6/13/89,-2.2%,,0.923820595132199
776,6/14/89,-0.2%,,0.9219729539419347
777,6/15/89,-3.5%,,0.889703900553967
778,6/16/89,1.2%,,0.9003803473606146
779,6/19/89,0.3%,,0.9030814884026963
780,6/20/89,-0.6%,,0.8976629994722801
781,6/21/89,-0.7%,,0.8913793584759742
782,6/22/89,1.7%,,0.9065328075700656
783,6/23/89,5.2%,,0.9536725135637091
784,6/26/89,-1.2%,,0.9422284434009446
785,6/27/89,1.6%,,0.9573040984953597
786,6/28/89,-2.4%,,0.934328800131471
787,6/29/89,-5.8%,,0.8801377297238456
788,6/30/89,-1.6%,,0.8660555260482641
789,7/3/89,1.1%,,0.8755821368347949
790,7/5/89,1.2%,,0.8860891224768125
791,7/6/89,0.9%,,0.8940639245791037
792,7/7/89,3.1%,,0.9217799062410558
793,7/10/89,1.8%,,0.9383719445533948
794,7/11/89,1.5%,,0.9524475237216956
795,7/12/89,0.9%,,0.9610195514351908
796,7/13/89,0.1%,,0.9619805709866259
797,7/14/89,1.7%,,0.9783342406933985
798,7/17/89,0.4%,,0.9822475776561721
799,7/18/89,-1.1%,,0.9714428543019542
800,7/19/89,3.8%,,1.0083576827654286
801,7/20/89,-2.0%,,0.98819052911012
802,7/21/89,2.1%,,1.0089425302214323
803,7/24/89,-2.1%,,0.9877547370867822
804,7/25/89,0.1%,,0.9887424918238689
805,7/26/89,3.7%,,1.025325964021352
806,7/27/89,3.5%,,1.0612123727620992
807,7/28/89,0.0%,,1.0612123727620992
808,7/31/89,3.4%,,1.0972935934360106
809,8/1/89,-2.0%,,1.0753477215672904
810,8/2/89,0.6%,,1.0817998078966942
811,8/3/89,0.4%,,1.086127007128281
812,8/4/89,-0.8%,,1.0774379910712546
813,8/7/89,4.7%,,1.1280775766516036
814,8/8/89,-0.1%,,1.126949499074952
815,8/9/89,-2.0%,,1.1044105090934528
816,8/10/89,1.1%,,1.1165590246934807
817,8/11/89,-3.0%,,1.0830622539526762
818,8/14/89,-1.5%,,1.066816320143386
819,8/15/89,1.4%,,1.0817517486253934
820,8/16/89,0.8%,,1.0904057626143966
821,8/17/89,-1.1%,,1.0784112992256383
822,8/18/89,1.3%,,1.0924306461155715
823,8/21/89,-4.7%,,1.0410864057481395
824,8/22/89,0.4%,,1.045250751371132
825,8/23/89,3.0%,,1.076608273912266
826,8/24/89,5.9%,,1.1401281620730896
827,8/25/89,-0.9%,,1.1298670086144318
828,8/28/89,1.3%,,1.1445552797264194
829,8/29/89,-1.9%,,1.1228087294116174
830,8/30/89,0.6%,,1.129545581788087
831,8/31/89,0.6%,,1.1363228552788156
832,9/1/89,2.0%,,1.159049312384392
833,9/5/89,-1.2%,,1.145140720635779
834,9/6/89,-2.9%,,1.1119316397373415
835,9/7/89,-0.8%,,1.103036186619443
836,9/8/89,0.3%,,1.1063452951793011
837,9/11/89,-0.9%,,1.0963881875226875
838,9/12/89,0.8%,,1.105159293022869
839,9/13/89,-2.9%,,1.073109673525206
840,9/14/89,-2.0%,,1.0516474800547018
841,9/15/89,1.5%,,1.0674221922555223
842,9/18/89,1.4%,,1.0823661029470997
843,9/19/89,-0.1%,,1.0812837368441526
844,9/20/89,-0.1%,,1.0802024531073084
845,9/21/89,-0.7%,,1.0726410359355574
846,9/22/89,1.2%,,1.085512728366784
847,9/25/89,-2.5%,,1.0583749101576143
848,9/26/89,0.0%,,1.0583749101576143
849,9/27/89,2.3%,,1.0827175330912393
850,9/28/89,1.4%,,1.0978755785545167
851,9/29/89,0.5%,,1.1033649564472892
852,10/2/89,1.3%,,1.1177087008811037
853,10/3/89,3.3%,,1.15459308801018
854,10/4/89,1.8%,,1.1753757635943634
855,10/5/89,-0.1%,,1.174200387830769
856,10/6/89,1.6%,,1.1929875940360612
857,10/9/89,0.6%,,1.2001455196002777
858,10/10/89,-0.6%,,1.192944646482676
859,10/11/89,-1.8%,,1.171471642845988
860,10/12/89,-1.3%,,1.15624251148899
861,10/13/89,-18.1%,,0.9469626169094828
862,10/16/89,7.8%,,1.0208257010284225
863,10/17/89,-1.5%,,1.0055133155129963
864,10/18/89,0.5%,,1.0105408820905613
865,10/19/89,4.6%,,1.0570257626667272
866,10/20/89,0.0%,,1.0570257626667272
867,10/23/89,-2.2%,,1.033771195888059
868,10/24/89,-1.0%,,1.0234334839291785
869,10/25/89,-1.0%,,1.0131991490898868
870,10/26/89,-4.0%,,0.9726711831262913
871,10/27/89,-2.7%,,0.9464090611818814
872,10/30/89,-0.1%,,0.9454626521206995
873,10/31/89,4.8%,,0.9908448594224931
874,11/1/89,0.7%,,0.9977807734384505
875,11/2/89,-2.2%,,0.9758295964228045
876,11/3/89,-0.9%,,0.9670471300549993
877,11/6/89,-4.5%,,0.9235300092025243
878,11/7/89,2.1%,,0.9429241393957772
879,11/8/89,3.0%,,0.9712118635776505
880,11/9/89,-1.3%,,0.9585861093511411
881,11/10/89,2.2%,,0.9796750037568662
882,11/13/89,0.4%,,0.9835937037718937
883,11/14/89,-1.4%,,0.9698233919190872
884,11/15/89,2.0%,,0.989219859757469
885,11/16/89,0.2%,,0.9911982994769839
886,11/17/89,0.9%,,1.0001190841722767
887,11/20/89,-2.1%,,0.9791165834046589
888,11/21/89,0.1%,,0.9800956999880635
889,11/22/89,2.0%,,0.9996976139878248
890,11/24/89,1.8%,,1.0176921710396056
891,11/27/89,1.4%,,1.0319398614341602
892,11/28/89,0.1%,,1.0329718012955942
893,11/29/89,-1.9%,,1.013345337070978
894,11/30/89,2.1%,,1.0346255891494684
895,12/1/89,3.9%,,1.0749759871262976
896,12/4/89,0.7%,,1.0825008190361816
897,12/5/89,-1.6%,,1.0651808059316026
898,12/6/89,-0.8%,,1.0566593594841498
899,12/7/89,-0.9%,,1.0471494252487925
900,12/8/89,0.9%,,1.0565737700760316
901,12/11/89,-0.2%,,1.0544606225358795
902,12/12/89,2.7%,,1.0829310593443482
903,12/13/89,0.8%,,1.091594507819103
904,12/14/89,-1.5%,,1.0752205902018164
905,12/15/89,-0.7%,,1.0676940460704036
906,12/18/89,-5.6%,,1.007903179490461
907,12/19/89,-1.1%,,0.9968162445160659
908,12/20/89,0.3%,,0.9998066932496139
909,12/21/89,1.6%,,1.0158036003416078
910,12/22/89,2.4%,,1.0401828867498064
911,12/26/89,-0.6%,,1.0339417894293075
912,12/27/89,1.6%,,1.0504848580601764
913,12/28/89,1.7%,,1.0683431006471993
914,12/29/89,2.3%,,1.0929149919620849
915,1/2/90,5.2%,,1.1497465715441133
916,1/3/90,-0.8%,,1.1405485989717603
917,1/4/90,-2.5%,,1.1120348839974663
918,1/5/90,-3.0%,,1.0786738374775422
919,1/8/90,1.3%,,1.0926965973647502
920,1/9/90,-3.6%,,1.0533595198596193
921,1/10/90,-2.0%,,1.0322923294624269
922,1/11/90,1.0%,,1.0426152527570511
923,1/12/90,-7.5%,,0.9644191088002724
924,1/15/90,-2.6%,,0.9393442119714652
925,1/16/90,3.2%,,0.9694032267545521
926,1/17/90,-2.9%,,0.9412905331786701
927,1/18/90,0.6%,,0.9469382763777421
928,1/19/90,0.8%,,0.9545137825887641
929,1/22/90,-7.8%,,0.8800617075468405
930,1/23/90,1.1%,,0.8897423863298557
931,1/24/90,-1.2%,,0.8790654776938974
932,1/25/90,-3.9%,,0.8447819240638353
933,1/26/90,-0.3%,,0.8422475782916439
934,1/29/90,-0.6%,,0.837194092821894
935,1/30/90,-2.0%,,0.8204502109654561
936,1/31/90,5.6%,,0.8663954227795218
937,2/1/90,-0.2%,,0.8646626319339628
938,2/2/90,1.9%,,0.881091221940708
939,2/5/90,1.0%,,0.8899021341601151
940,2/6/90,-1.9%,,0.8729939936110729
941,2/7/90,3.7%,,0.9052947713746825
942,2/8/90,-0.7%,,0.8989577079750597
943,2/9/90,0.7%,,0.9052504119308851
944,2/12/90,-3.2%,,0.8762823987490967
945,2/13/90,0.8%,,0.8832926579390895
946,2/14/90,0.8%,,0.8903589992026022
947,2/15/90,2.6%,,0.9135083331818699
948,2/16/90,-1.9%,,0.8961516748514143
949,2/20/90,-4.4%,,0.856721001157952
950,2/21/90,-0.3%,,0.8541508381544781
951,2/22/90,-1.8%,,0.8387761230676976
952,2/23/90,-1.4%,,0.8270332573447498
953,2/26/90,4.1%,,0.8609416208958844
954,2/27/90,1.5%,,0.8738557452093226
955,2/28/90,1.5%,,0.8869635813874623
956,3/1/90,0.7%,,0.8931723264571745
957,3/2/90,2.5%,,0.9155016346186038
958,3/5/90,-1.6%,,0.9008536084647061
959,3/6/90,3.7%,,0.9341851919779002
960,3/7/90,-0.9%,,0.925777525250099
961,3/8/90,2.9%,,0.9526250734823518
962,3/9/90,-2.0%,,0.9335725720127047
963,3/12/90,0.5%,,0.9382404348727681
964,3/13/90,-2.5%,,0.9147844240009488
965,3/14/90,0.8%,,0.9221026993929564
966,3/15/90,1.1%,,0.9322458290862788
967,3/16/90,3.2%,,0.9620776956170398
968,3/19/90,1.4%,,0.9755467833556783
969,3/20/90,-1.8%,,0.9579869412552762
970,3/21/90,-1.6%,,0.9426591501951918
971,3/22/90,-3.6%,,0.9087234207881648
972,3/23/90,1.3%,,0.9205368252584109
973,3/26/90,0.4%,,0.9242189725594445
974,3/27/90,3.4%,,0.9556424176264656
975,3/28/90,0.4%,,0.9594649872969715
976,3/29/90,-1.2%,,0.9479514074494079
977,3/30/90,-0.8%,,0.9403677961898126
978,4/2/90,-1.2%,,0.9290833826355348
979,4/3/90,4.4%,,0.9699630514714984
980,4/4/90,-2.2%,,0.9486238643391254
981,4/5/90,-0.3%,,0.945777992746108
982,4/6/90,-0.6%,,0.9401033247896313
983,4/9/90,1.0%,,0.9495043580375276
984,4/10/90,0.6%,,0.9552013841857528
985,4/11/90,-0.2%,,0.9532909814173813
986,4/12/90,2.2%,,0.9742633830085637
987,4/16/90,0.1%,,0.9752376463915722
988,4/17/90,-0.1%,,0.9742624087451806
989,4/18/90,-3.4%,,0.9411374868478444
990,4/19/90,-2.5%,,0.9176090496766482
991,4/20/90,-2.7%,,0.8928336053353787
992,4/23/90,-3.7%,,0.8597987619379697
993,4/24/90,-0.6%,,0.8546399693663419
994,4/25/90,1.6%,,0.8683142088762034
995,4/26/90,0.7%,,0.8743924083383366
996,4/27/90,-3.5%,,0.8437886740464948
997,4/30/90,1.5%,,0.8564455041571921
998,5/1/90,1.4%,,0.8684357412153928
999,5/2/90,1.9%,,0.8849360202984852
1000,5/3/90,1.1%,,0.8946703165217684
1001,5/4/90,2.6%,,0.9179317447513344
1002,5/7/90,1.9%,,0.9353724479016097
1003,5/8/90,1.3%,,0.9475322897243305
1004,5/9/90,0.7%,,0.9541650157524006
1005,5/10/90,0.9%,,0.9627525008941722
1006,5/11/90,7.2%,,1.0320706809585527
1007,5/14/90,2.4%,,1.056840377301558
1008,5/15/90,-0.5%,,1.0515561754150502
1009,5/16/90,-0.2%,,1.04945306306422
1010,5/17/90,0.4%,,1.0536508753164768
1011,5/18/90,0.1%,,1.0547045261917931
1012,5/21/90,2.7%,,1.0831815483989715
1013,5/22/90,0.6%,,1.0896806376893653
1014,5/23/90,0.6%,,1.0962187215155015
1015,5/24/90,-0.7%,,1.088545190464893
1016,5/25/90,-3.1%,,1.0548002895604813
1017,5/29/90,5.0%,,1.1075403040385055
1018,5/30/90,0.1%,,1.1086478443425438
1019,5/31/90,0.2%,,1.1108651400312288
1020,6/1/90,1.6%,,1.1286389822717284
1021,6/4/90,3.5%,,1.168141346651239
1022,6/5/90,-0.6%,,1.1611324985713314
1023,6/6/90,-1.4%,,1.1448766435913327
1024,6/7/90,-1.6%,,1.1265586172938713
1025,6/8/90,-3.7%,,1.084875948453998
1026,6/11/90,2.4%,,1.110912971216894
1027,6/12/90,3.8%,,1.1531276641231358
1028,6/13/90,-1.2%,,1.1392901321536582
1029,6/14/90,-1.7%,,1.119922199907046
1030,6/15/90,-0.1%,,1.118802277707139
1031,6/18/90,-5.1%,,1.0617433615440748
1032,6/19/90,1.3%,,1.0755460252441476
1033,6/20/90,0.5%,,1.0809237553703681
1034,6/21/90,1.1%,,1.092813916679442
1035,6/22/90,-4.2%,,1.0469157321789053
1036,6/25/90,-2.6%,,1.0196959231422538
1037,6/26/90,1.4%,,1.0339716660662452
1038,6/27/90,0.9%,,1.0432774110608414
1039,6/28/90,2.1%,,1.0651862366931188
1040,6/29/90,0.4%,,1.0694469816398913
1041,7/2/90,1.1%,,1.08121089843793
1042,7/3/90,0.6%,,1.0876981638285577
1043,7/5/90,-3.8%,,1.0463656336030724
1044,7/6/90,2.2%,,1.06938567754234
1045,7/9/90,0.8%,,1.0779407629626787
1046,7/10/90,-2.6%,,1.049914303125649
1047,7/11/90,4.0%,,1.091910875250675
1048,7/12/90,3.4%,,1.129035845009198
1049,7/13/90,1.5%,,1.1459713826843358
1050,7/16/90,1.2%,,1.1597230392765479
1051,7/17/90,-1.2%,,1.1458063628052293
1052,7/18/90,-2.7%,,1.1148695910094881
1053,7/19/90,0.8%,,1.123788547737564
1054,7/20/90,-3.1%,,1.0889511027576995
1055,7/23/90,-5.3%,,1.0312366943115414
1056,7/24/90,0.3%,,1.0343304043944759
1057,7/25/90,1.0%,,1.0446737084384206
1058,7/26/90,-1.0%,,1.0342269713540364
1059,7/27/90,-2.1%,,1.0125082049556016
1060,7/30/90,1.7%,,1.0297208444398467
1061,7/31/90,0.6%,,1.0358991695064859
1062,8/1/90,-0.6%,,1.029683774489447
1063,8/2/90,-3.4%,,0.9946745261568057
1064,8/3/90,-5.6%,,0.9389727526920245
1065,8/6/90,-9.0%,,0.8544652049497423
1066,8/7/90,0.4%,,0.8578830657695413
1067,8/8/90,3.1%,,0.8844774408083971
1068,8/9/90,1.4%,,0.8968601249797147
1069,8/10/90,-3.8%,,0.8627794402304855
1070,8/13/90,2.8%,,0.8869372645569391
1071,8/14/90,0.5%,,0.8913719508797238
1072,8/15/90,0.6%,,0.8967201825850021
1073,8/16/90,-6.8%,,0.8357432101692219
1074,8/17/90,-4.2%,,0.8006419953421146
1075,8/20/90,0.5%,,0.804645205318825
1076,8/21/90,-6.0%,,0.7563664929996955
1077,8/22/90,-4.9%,,0.7193045348427104
1078,8/23/90,-9.1%,,0.6538478221720238
1079,8/24/90,4.3%,,0.6819632785254207
1080,8/27/90,9.5%,,0.7467497899853357
1081,8/28/90,0.0%,,0.7467497899853357
1082,8/29/90,2.6%,,0.7661652845249545
1083,8/30/90,-5.1%,,0.7270908550141818
1084,8/31/90,3.7%,,0.7539932166497064
1085,9/4/90,0.4%,,0.7570091895163052
1086,9/5/90,1.1%,,0.7653362906009845
1087,9/6/90,-3.6%,,0.7377841841393491
1088,9/7/90,2.7%,,0.7577043571111115
1089,9/10/90,-1.6%,,0.7455810873973338
1090,9/11/90,-0.5%,,0.7418531819603471
1091,9/12/90,1.3%,,0.7514972733258315
1092,9/13/90,-3.7%,,0.7236918742127757
1093,9/14/90,-1.7%,,0.7113891123511585
1094,9/17/90,0.7%,,0.7163688361376166
1095,9/18/90,0.9%,,0.7228161556628551
1096,9/19/90,-2.0%,,0.708359832549598
1097,9/20/90,-4.8%,,0.6743585605872172
1098,9/21/90,-0.2%,,0.6730098434660428
1099,9/24/90,-6.5%,,0.62926420364075
1100,9/25/90,3.6%,,0.6519177149718169
1101,9/26/90,-1.4%,,0.6427908669622115
1102,9/27/90,-5.9%,,0.604866205811441
1103,9/28/90,4.9%,,0.6345046498962016
1104,10/1/90,8.8%,,0.6903410590870673
1105,10/2/90,0.2%,,0.6917217412052414
1106,10/3/90,-3.5%,,0.667511480263058
1107,10/4/90,1.2%,,0.6755216180262147
1108,10/5/90,-1.1%,,0.6680908802279263
1109,10/8/90,1.9%,,0.6807846069522568
1110,10/9/90,-8.2%,,0.6249602691821718
1111,10/10/90,-4.6%,,0.5962120967997919
1112,10/11/90,-5.0%,,0.5664014919598023
1113,10/12/90,4.6%,,0.5924559605899532
1114,10/15/90,3.2%,,0.6114145513288317
1115,10/16/90,-4.3%,,0.5851237256216919
1116,10/17/90,-0.3%,,0.5833683544448268
1117,10/18/90,7.0%,,0.6242041392559647
1118,10/19/90,6.5%,,0.6647774083076025
1119,10/22/90,2.1%,,0.678737733882062
1120,10/23/90,-2.2%,,0.6638055037366567
1121,10/24/90,0.2%,,0.6651331147441301
1122,10/25/90,-2.3%,,0.6498350531050151
1123,10/26/90,-5.3%,,0.6153937952904492
1124,10/29/90,-2.8%,,0.5981627690223167
1125,10/30/90,2.2%,,0.6113223499408077
1126,10/31/90,-0.2%,,0.610099705240926
1127,11/1/90,2.9%,,0.6277925966929129
1128,11/2/90,4.7%,,0.6572988487374798
1129,11/5/90,2.9%,,0.6763605153508666
1130,11/6/90,-2.8%,,0.6574224209210423
1131,11/7/90,-5.5%,,0.621264187770385
1132,11/8/90,1.7%,,0.6318256789624814
1133,11/9/90,6.0%,,0.6697352197002303
1134,11/12/90,5.3%,,0.7052311863443425
1135,11/13/90,-1.6%,,0.693947487362833
1136,11/14/90,2.5%,,0.7112961745469037
1137,11/15/90,-3.2%,,0.6885346969614028
1138,11/16/90,0.1%,,0.6892232316583641
1139,11/19/90,1.9%,,0.7023184730598729
1140,11/20/90,-3.8%,,0.6756303710835977
1141,11/21/90,0.6%,,0.6796841533100992
1142,11/23/90,-1.0%,,0.6728873117769982
1143,11/26/90,1.3%,,0.6816348468300991
1144,11/27/90,1.5%,,0.6918593695325506
1145,11/28/90,-0.1%,,0.691167510163018
1146,11/29/90,-1.5%,,0.6807999975105727
1147,11/30/90,5.5%,,0.7182439973736542
1148,12/3/90,1.8%,,0.73117238932638
1149,12/4/90,2.1%,,0.7465270095022338
1150,12/5/90,3.2%,,0.7704158738063054
1151,12/6/90,-0.7%,,0.7650229626896612
1152,12/7/90,-1.3%,,0.7550776641746956
1153,12/10/90,0.9%,,0.7618733631522677
1154,12/11/90,-2.1%,,0.74587402252607
1155,12/12/90,3.4%,,0.7712337392919565
1156,12/13/90,-0.8%,,0.7650638693776208
1157,12/14/90,-2.3%,,0.7474674003819355
1158,12/17/90,-0.9%,,0.7407401937784981
1159,12/18/90,3.7%,,0.7681475809483025
1160,12/19/90,0.0%,,0.7681475809483025
1161,12/20/90,-0.1%,,0.7673794333673541
1162,12/21/90,1.5%,,0.7788901248678644
1163,12/24/90,-1.6%,,0.7664278828699785
1164,12/26/90,0.7%,,0.7717928780500684
1165,12/27/90,-2.4%,,0.7532698489768667
1166,12/28/90,0.4%,,0.7562829283727741
1167,12/31/90,1.1%,,0.7646020405848746
1168,1/2/91,-3.4%,,0.7386055712049888
1169,1/3/91,-4.2%,,0.7075841372143793
1170,1/4/91,-0.7%,,0.7026310482538787
1171,1/7/91,-5.3%,,0.6653916026964231
1172,1/8/91,-0.5%,,0.6620646446829409
1173,1/9/91,-3.3%,,0.6402165114084039
1174,1/10/91,2.8%,,0.6581425737278391
1175,1/11/91,0.7%,,0.6627495717439339
1176,1/14/91,-2.6%,,0.6455180828785916
1177,1/15/91,1.1%,,0.652618781790256
1178,1/16/91,2.4%,,0.6682816325532221
1179,1/17/91,11.2%,,0.7431291753991831
1180,1/18/91,3.7%,,0.7706249548889528
1181,1/21/91,-1.1%,,0.7621480803851742
1182,1/22/91,-2.5%,,0.7430943783755448
1183,1/23/91,1.7%,,0.755726982807929
1184,1/24/91,4.1%,,0.7867117891030541
1185,1/25/91,1.2%,,0.7961523305722907
1186,1/28/91,-0.1%,,0.7953561782417184
1187,1/29/91,-0.1%,,0.7945608220634768
