,Unnamed: 0,Date,UPRO,Unnamed: 2,URPO_PRICES
6392,6392,2011-09-22,-9.6%,,1.9382147922388344
6393,6393,2011-09-23,1.8%,,1.9731026584991331
6394,6394,2011-09-26,7.0%,,2.1112198445940726
6395,6395,2011-09-27,3.2%,,2.178778879621083
6396,6396,2011-09-28,-6.1%,,2.045873367964197
6397,6397,2011-09-29,2.4%,,2.0949743287953377
6398,6398,2011-09-30,-7.5%,,1.9378512541356876
6399,6399,2011-10-03,-8.5%,,1.7731338975341542
6400,6400,2011-10-04,6.8%,,1.8937070025664768
6401,6401,2011-10-05,5.5%,,1.997860887707633
6402,6402,2011-10-06,5.5%,,2.1077432365315527
6403,6403,2011-10-07,-2.4%,,2.0571573988547955
6404,6404,2011-10-10,10.2%,,2.266987453537985
6405,6405,2011-10-11,0.2%,,2.2715214284450607
6406,6406,2011-10-12,3.0%,,2.3396670712984124
6407,6407,2011-10-13,-0.9%,,2.3186100676567265
6408,6408,2011-10-14,5.2%,,2.439177791174876
6409,6409,2011-10-17,-5.8%,,2.297705479286733
6410,6410,2011-10-18,6.1%,,2.437865513523223
6411,6411,2011-10-19,-3.8%,,2.345226624009341
6412,6412,2011-10-20,1.4%,,2.3780597967454717
6413,6413,2011-10-21,5.6%,,2.5112311453632183
6414,6414,2011-10-24,3.9%,,2.609169160032384
6415,6415,2011-10-25,-6.0%,,2.452619010430441
6416,6416,2011-10-26,3.1%,,2.5286501997537845
6417,6417,2011-10-27,10.3%,,2.7891011703284243
6418,6418,2011-10-28,0.1%,,2.7918902714987524
6419,6419,2011-10-31,-7.4%,,2.5852903914078444
6420,6420,2011-11-01,-8.4%,,2.3681259985295857
6421,6421,2011-11-02,4.9%,,2.484164172457535
6422,6422,2011-11-03,5.7%,,2.6257615302876145
6423,6423,2011-11-04,-1.9%,,2.57587206121215
6424,6424,2011-11-07,1.9%,,2.624813630375181
6425,6425,2011-11-08,3.7%,,2.721931734699062
6426,6426,2011-11-09,-11.0%,,2.4225192438821654
6427,6427,2011-11-10,2.6%,,2.485504744223102
6428,6428,2011-11-11,5.8%,,2.629664019388042
6429,6429,2011-11-14,-2.8%,,2.5560334268451768
6430,6430,2011-11-15,1.5%,,2.594373928247854
6431,6431,2011-11-16,-4.9%,,2.467249605763709
6432,6432,2011-11-17,-5.0%,,2.343887125475524
6433,6433,2011-11-18,-0.1%,,2.3415432383500483
6434,6434,2011-11-21,-5.6%,,2.2104168170024456
6435,6435,2011-11-22,-1.2%,,2.1838918151984164
6436,6436,2011-11-23,-6.6%,,2.039754955395321
6437,6437,2011-11-25,-0.8%,,2.0234369157521583
6438,6438,2011-11-28,8.8%,,2.2014993643383485
6439,6439,2011-11-29,0.8%,,2.219111359253055
6440,6440,2011-11-30,13.0%,,2.5075958359559523
6441,6441,2011-12-01,-0.6%,,2.4925502609402166
6442,6442,2011-12-02,-0.1%,,2.4900577106792765
6443,6443,2011-12-05,3.1%,,2.567249499710334
6444,6444,2011-12-06,0.3%,,2.5749512482094645
6445,6445,2011-12-07,0.7%,,2.5929759069469305
6446,6446,2011-12-08,-6.3%,,2.429618424809274
6447,6447,2011-12-09,5.0%,,2.551099346049738
6448,6448,2011-12-12,-4.5%,,2.4362998754775
6449,6449,2011-12-13,-2.6%,,2.372956078715085
6450,6450,2011-12-14,-3.4%,,2.292275572038772
6451,6451,2011-12-15,1.0%,,2.31519832775916
6452,6452,2011-12-16,1.0%,,2.3383503110367516
6453,6453,2011-12-19,-3.5%,,2.2565080501504653
6454,6454,2011-12-20,9.0%,,2.4595937746640075
6455,6455,2011-12-21,0.6%,,2.4743513373119916
6456,6456,2011-12-22,2.6%,,2.5386844720821036
6457,6457,2011-12-23,2.7%,,2.6072289528283203
6458,6458,2011-12-27,0.0%,,2.6072289528283203
6459,6459,2011-12-28,-3.7%,,2.5107614815736725
6460,6460,2011-12-29,3.2%,,2.59110584898403
6461,6461,2011-12-30,-1.3%,,2.5574214729472375
6462,6462,2012-01-03,4.6%,,2.6750628607028104
6463,6463,2012-01-04,0.1%,,2.677737923563513
6464,6464,2012-01-05,0.9%,,2.7018375648755844
6465,6465,2012-01-06,-0.6%,,2.685626539486331
6466,6466,2012-01-09,0.7%,,2.704425925262735
6467,6467,2012-01-10,2.7%,,2.7774454252448284
6468,6468,2012-01-11,0.1%,,2.780222870670073
6469,6469,2012-01-12,0.7%,,2.7996844307647635
6470,6470,2012-01-13,-1.5%,,2.757689164303292
6471,6471,2012-01-17,1.1%,,2.788023745110628
6472,6472,2012-01-18,3.4%,,2.8828165524443894
6473,6473,2012-01-19,1.5%,,2.926058800731055
6474,6474,2012-01-20,0.2%,,2.9319109183325174
6475,6475,2012-01-23,0.1%,,2.9348428292508495
6476,6476,2012-01-24,-0.3%,,2.926038300763097
6477,6477,2012-01-25,2.6%,,3.002115296582937
6478,6478,2012-01-26,-1.7%,,2.951079336541027
6479,6479,2012-01-27,-0.5%,,2.936323939858322
6480,6480,2012-01-30,-0.8%,,2.9128333483394555
6481,6481,2012-01-31,-0.1%,,2.909920514991116
6482,6482,2012-02-01,2.7%,,2.988488368895876
6483,6483,2012-02-02,0.3%,,2.997453834002563
6484,6484,2012-02-03,4.4%,,3.129341802698676
6485,6485,2012-02-06,-0.1%,,3.1262124608959776
6486,6486,2012-02-07,0.6%,,3.1449697356613533
6487,6487,2012-02-08,0.7%,,3.1669845238109824
6488,6488,2012-02-09,0.5%,,3.182819446430037
6489,6489,2012-02-10,-2.1%,,3.115980238055006
6490,6490,2012-02-13,2.1%,,3.1814158230541607
6491,6491,2012-02-14,-0.2%,,3.1750529914080525
6492,6492,2012-02-15,-1.5%,,3.1274271965369316
6493,6493,2012-02-16,3.3%,,3.23063229402265
6494,6494,2012-02-17,0.7%,,3.253246720080808
6495,6495,2012-02-21,0.2%,,3.2597532135209697
6496,6496,2012-02-22,-1.0%,,3.22715568138576
6497,6497,2012-02-23,1.3%,,3.2691087052437746
6498,6498,2012-02-24,0.5%,,3.285454248769993
6499,6499,2012-02-27,0.4%,,3.2985960657650732
6500,6500,2012-02-28,1.0%,,3.331582026422724
6501,6501,2012-02-29,-1.4%,,3.284939878052806
6502,6502,2012-03-01,1.9%,,3.347353735735809
6503,6503,2012-03-02,-1.0%,,3.313880198378451
6504,6504,2012-03-05,-1.1%,,3.277427516196288
6505,6505,2012-03-06,-4.6%,,3.1266658504512588
6506,6506,2012-03-07,2.2%,,3.1954524991611866
6507,6507,2012-03-08,3.0%,,3.2913160741360223
6508,6508,2012-03-09,1.1%,,3.3275205509515184
6509,6509,2012-03-12,0.0%,,3.3275205509515184
6510,6510,2012-03-13,5.5%,,3.5105341812538517
6511,6511,2012-03-14,-0.4%,,3.496492044528836
6512,6512,2012-03-15,1.8%,,3.5594289013303553
6513,6513,2012-03-16,0.3%,,3.570107188034346
6514,6514,2012-03-19,1.2%,,3.612948474290758
6515,6515,2012-03-20,-0.9%,,3.580431938022141
6516,6516,2012-03-21,-0.5%,,3.5625297783320304
6517,6517,2012-03-22,-2.2%,,3.4841541232087256
6518,6518,2012-03-23,0.9%,,3.515511510317604
6519,6519,2012-03-26,4.2%,,3.663162993750943
6520,6520,2012-03-27,-0.8%,,3.6338576898009354
6521,6521,2012-03-28,-1.4%,,3.5829836821437224
6522,6522,2012-03-29,-0.5%,,3.5650687637330036
6523,6523,2012-03-30,1.1%,,3.6042845201340663
6524,6524,2012-04-02,2.3%,,3.6871830640971495
6525,6525,2012-04-03,-1.1%,,3.646624050392081
6526,6526,2012-04-04,-3.1%,,3.5335787048299263
6527,6527,2012-04-05,-0.1%,,3.5300451261250965
6528,6528,2012-04-09,-3.4%,,3.410023591836843
6529,6529,2012-04-10,-5.1%,,3.236112388653164
6530,6530,2012-04-11,2.3%,,3.3105429735921863
6531,6531,2012-04-12,4.1%,,3.4462752355094657
6532,6532,2012-04-13,-3.8%,,3.3153167765601057
6533,6533,2012-04-16,-0.2%,,3.3086861430069856
6534,6534,2012-04-17,4.7%,,3.464194391728314
6535,6535,2012-04-18,-1.2%,,3.422624059027574
6536,6536,2012-04-19,-1.8%,,3.3610168259650774
6537,6537,2012-04-20,0.4%,,3.374460893268938
6538,6538,2012-04-23,-2.5%,,3.2900993709372144
6539,6539,2012-04-24,1.1%,,3.3262904640175233
6540,6540,2012-04-25,4.1%,,3.4626683730422414
6541,6541,2012-04-26,2.0%,,3.5319217405030865
6542,6542,2012-04-27,0.7%,,3.5566451926866076
6543,6543,2012-04-30,-1.2%,,3.513965450374368
6544,6544,2012-05-01,1.7%,,3.573702863030732
6545,6545,2012-05-02,-0.7%,,3.548686942989517
6546,6546,2012-05-03,-2.3%,,3.467067143300758
6547,6547,2012-05-04,-4.8%,,3.3006479204223216
6548,6548,2012-05-07,0.1%,,3.3039485683427436
6549,6549,2012-05-08,-1.3%,,3.260997236954288
6550,6550,2012-05-09,-1.9%,,3.1990382894521563
6551,6551,2012-05-10,0.9%,,3.2278296340572252
6552,6552,2012-05-11,-1.0%,,3.195551337716653
6553,6553,2012-05-14,-3.3%,,3.0900981435720034
6554,6554,2012-05-15,-1.7%,,3.037566475131279
6555,6555,2012-05-16,-1.2%,,3.001115677429704
6556,6556,2012-05-17,-4.5%,,2.866065471945367
6557,6557,2012-05-18,-2.2%,,2.803012031562569
6558,6558,2012-05-21,4.8%,,2.937556609077572
6559,6559,2012-05-22,0.1%,,2.9404941656866495
6560,6560,2012-05-23,0.5%,,2.9551966365150824
6561,6561,2012-05-24,0.5%,,2.9699726196976575
6562,6562,2012-05-25,-0.6%,,2.9521527839794715
6563,6563,2012-05-29,3.3%,,3.0495738258507936
6564,6564,2012-05-30,-4.2%,,2.92149172516506
6565,6565,2012-05-31,-0.6%,,2.9039627748140697
6566,6566,2012-06-01,-7.4%,,2.689069529477828
6567,6567,2012-06-04,0.0%,,2.689069529477828
6568,6568,2012-06-05,1.7%,,2.734783711478951
6569,6569,2012-06-06,7.0%,,2.9262185712824778
6570,6570,2012-06-07,0.0%,,2.9262185712824778
6571,6571,2012-06-08,2.4%,,2.996447816993258
6572,6572,2012-06-11,-3.8%,,2.8825827999475133
6573,6573,2012-06-12,3.5%,,2.983473197945676
6574,6574,2012-06-13,-2.0%,,2.9238037339867624
6575,6575,2012-06-14,3.2%,,3.017365453474339
6576,6576,2012-06-15,3.1%,,3.110903782532043
6577,6577,2012-06-18,0.4%,,3.1233473976621715
6578,6578,2012-06-19,2.9%,,3.2139244721943743
6579,6579,2012-06-20,-0.5%,,3.1978548498334023
6580,6580,2012-06-21,-6.7%,,2.9835985748945646
6581,6581,2012-06-22,2.1%,,3.0462541449673504
6582,6582,2012-06-25,-4.8%,,2.9000339460089175
6583,6583,2012-06-26,1.4%,,2.9406344212530424
6584,6584,2012-06-27,2.8%,,3.0229721850481277
6585,6585,2012-06-28,-0.6%,,3.004834351937839
6586,6586,2012-06-29,7.5%,,3.230196928333177
6587,6587,2012-07-02,0.7%,,3.252808306831509
6588,6588,2012-07-03,1.9%,,3.314611664661307
6589,6589,2012-07-05,-1.4%,,3.2682071013560487
6590,6590,2012-07-06,-2.7%,,3.1799655096194352
6591,6591,2012-07-09,-0.5%,,3.164065682071338
6592,6592,2012-07-10,-2.4%,,3.088128105701626
6593,6593,2012-07-11,0.0%,,3.088128105701626
6594,6594,2012-07-12,-1.5%,,3.0418061841161013
6595,6595,2012-07-13,4.9%,,3.19085468713779
6596,6596,2012-07-16,-0.7%,,3.1685187043278256
6597,6597,2012-07-17,2.2%,,3.238226115823038
6598,6598,2012-07-18,2.0%,,3.302990638139499
6599,6599,2012-07-19,0.8%,,3.329414563244615
6600,6600,2012-07-20,-3.0%,,3.2295321263472765
6601,6601,2012-07-23,-2.7%,,3.1423347589359
6602,6602,2012-07-24,-2.7%,,3.0574917204446304
6603,6603,2012-07-25,-0.1%,,3.054434228724186
6604,6604,2012-07-26,5.0%,,3.2071559401603955
6605,6605,2012-07-27,5.7%,,3.3899638287495377
6606,6606,2012-07-30,-0.1%,,3.386573864920788
6607,6607,2012-07-31,-1.3%,,3.3425484046768177
6608,6608,2012-08-01,-0.8%,,3.315808017439403
6609,6609,2012-08-02,-2.2%,,3.242860241055736
6610,6610,2012-08-03,5.8%,,3.4309461350369688
6611,6611,2012-08-06,0.7%,,3.4549627579822273
6612,6612,2012-08-07,1.5%,,3.5067871993519604
6613,6613,2012-08-08,0.3%,,3.517307560950016
6614,6614,2012-08-09,0.2%,,3.524342176071916
6615,6615,2012-08-10,0.7%,,3.549012571304419
6616,6616,2012-08-13,-0.3%,,3.5383655335905058
6617,6617,2012-08-14,0.0%,,3.5383655335905058
6618,6618,2012-08-15,0.4%,,3.552518995724868
6619,6619,2012-08-16,2.1%,,3.62712189463509
6620,6620,2012-08-17,0.6%,,3.648884626002901
6621,6621,2012-08-20,0.0%,,3.648884626002901
6622,6622,2012-08-21,-1.0%,,3.6123957797428714
6623,6623,2012-08-22,0.1%,,3.6160081755226137
6624,6624,2012-08-23,-2.4%,,3.529223979310071
6625,6625,2012-08-24,2.0%,,3.5998084588962724
6626,6626,2012-08-27,-0.2%,,3.59260884197848
6627,6627,2012-08-28,-0.2%,,3.585423624294523
6628,6628,2012-08-29,0.3%,,3.596179895167406
6629,6629,2012-08-30,-2.3%,,3.513467757578556
6630,6630,2012-08-31,1.5%,,3.566169773942234
6631,6631,2012-09-04,-0.4%,,3.551905094846465
6632,6632,2012-09-05,-0.2%,,3.544801284656772
6633,6633,2012-09-06,6.2%,,3.764578964305492
6634,6634,2012-09-07,1.2%,,3.809753911877158
6635,6635,2012-09-10,-1.8%,,3.7411783414633697
6636,6636,2012-09-11,0.9%,,3.7748489465365394
6637,6637,2012-09-12,0.7%,,3.801272889162295
6638,6638,2012-09-13,4.9%,,3.987535260731247
6639,6639,2012-09-14,1.2%,,4.035385683860022
6640,6640,2012-09-17,-0.9%,,3.9990672127052815
6641,6641,2012-09-18,-0.4%,,3.983070943854461
6642,6642,2012-09-19,0.3%,,3.995020156686023
6643,6643,2012-09-20,-0.1%,,3.9910251365293377
6644,6644,2012-09-21,0.0%,,3.9910251365293377
6645,6645,2012-09-24,-0.7%,,3.963087960573632
6646,6646,2012-09-25,-3.1%,,3.8402322337958497
6647,6647,2012-09-26,-1.7%,,3.77494828582132
6648,6648,2012-09-27,2.9%,,3.884421786110138
6649,6649,2012-09-28,-1.4%,,3.830039881104596
6650,6650,2012-10-01,0.8%,,3.860680200153433
6651,6651,2012-10-02,0.3%,,3.872262240753893
6652,6652,2012-10-03,1.1%,,3.9148571254021856
6653,6653,2012-10-04,2.1%,,3.997069125035631
6654,6654,2012-10-05,0.0%,,3.997069125035631
6655,6655,2012-10-08,-1.0%,,3.9570984337852746
6656,6656,2012-10-09,-3.0%,,3.838385480771717
6657,6657,2012-10-10,-1.8%,,3.769294542117825
6658,6658,2012-10-11,0.1%,,3.7730638366599423
6659,6659,2012-10-12,-0.9%,,3.739106262130003
6660,6660,2012-10-15,2.4%,,3.8288448124211234
6661,6661,2012-10-16,3.1%,,3.9475390016061778
6662,6662,2012-10-17,1.3%,,3.998857008627058
6663,6663,2012-10-18,-0.7%,,3.970865009566668
6664,6664,2012-10-19,-5.0%,,3.7723217590883342
6665,6665,2012-10-22,0.1%,,3.7760940808474226
6666,6666,2012-10-23,-4.3%,,3.613722035370983
6667,6667,2012-10-24,-0.9%,,3.581198537052644
6668,6668,2012-10-25,0.9%,,3.6134293238861175
6669,6669,2012-10-26,-0.2%,,3.6062024652383458
6670,6670,2012-10-31,0.1%,,3.609808667703583
6671,6671,2012-11-01,3.3%,,3.728932353737801
6672,6672,2012-11-02,-2.8%,,3.6245222478331423
6673,6673,2012-11-05,0.7%,,3.6498939035679743
6674,6674,2012-11-06,2.4%,,3.7374913572536057
6675,6675,2012-11-07,-6.9%,,3.479604453603107
6676,6676,2012-11-08,-3.7%,,3.350859088819792
6677,6677,2012-11-09,0.5%,,3.367613384263891
6678,6678,2012-11-12,0.0%,,3.367613384263891
6679,6679,2012-11-13,-1.1%,,3.330569637036988
6680,6680,2012-11-14,-4.1%,,3.1940162819184716
6681,6681,2012-11-15,-0.5%,,3.178046200508879
6682,6682,2012-11-16,1.5%,,3.225716893516512
6683,6683,2012-11-19,6.0%,,3.419259907127503
6684,6684,2012-11-20,0.2%,,3.426098426941758
6685,6685,2012-11-21,0.7%,,3.45008111593035
6686,6686,2012-11-23,3.9%,,3.5846342794516337
6687,6687,2012-11-26,-0.6%,,3.563126473774924
6688,6688,2012-11-27,-1.5%,,3.5096795766683
6689,6689,2012-11-28,2.4%,,3.5939118865083395
6690,6690,2012-11-29,1.3%,,3.640632741032947
6691,6691,2012-11-30,0.0%,,3.640632741032947
6692,6692,2012-12-03,-1.4%,,3.589663882658486
6693,6693,2012-12-04,-0.5%,,3.571715563245194
6694,6694,2012-12-05,0.6%,,3.593145856624665
6695,6695,2012-12-06,1.1%,,3.632670461047536
6696,6696,2012-12-07,0.9%,,3.6653644951969633
6697,6697,2012-12-10,0.1%,,3.66902985969216
6698,6698,2012-12-11,2.0%,,3.742410456886003
6699,6699,2012-12-12,0.2%,,3.7498952777997743
6700,6700,2012-12-13,-1.8%,,3.682397162799379
6701,6701,2012-12-14,-1.2%,,3.638208396845786
6702,6702,2012-12-17,3.5%,,3.765545690735389
6703,6703,2012-12-18,3.5%,,3.897339789911127
6704,6704,2012-12-19,-2.3%,,3.8077009747431703
6705,6705,2012-12-20,1.7%,,3.872431891313804
6706,6706,2012-12-21,-2.8%,,3.7640037983570176
6707,6707,2012-12-24,-0.7%,,3.7376557717685186
6708,6708,2012-12-26,-1.4%,,3.6853285909637594
6709,6709,2012-12-27,-0.3%,,3.674272605190868
6710,6710,2012-12-28,-3.3%,,3.5530216092195697
6711,6711,2012-12-31,5.1%,,3.734225711289767
6712,6712,2013-01-02,7.7%,,4.021761091059079
6713,6713,2013-01-03,-0.6%,,3.997630524512725
6714,6714,2013-01-04,1.4%,,4.0535973518559025
6715,6715,2013-01-07,-0.9%,,4.017114975689199
6716,6716,2013-01-08,-0.9%,,3.980960940907997
6717,6717,2013-01-09,0.8%,,4.012808628435261
6718,6718,2013-01-10,2.3%,,4.1051032268892715
6719,6719,2013-01-11,0.0%,,4.1051032268892715
6720,6720,2013-01-14,-0.3%,,4.092787917208604
6721,6721,2013-01-15,0.3%,,4.105066280960229
6722,6722,2013-01-16,0.1%,,4.109171347241189
6723,6723,2013-01-17,1.7%,,4.179027260144289
6724,6724,2013-01-18,1.0%,,4.220817532745731
6725,6725,2013-01-22,1.3%,,4.275688160671425
6726,6726,2013-01-23,0.4%,,4.292790913314111
6727,6727,2013-01-24,0.0%,,4.292790913314111
6728,6728,2013-01-25,1.6%,,4.361475567927137
6729,6729,2013-01-28,-0.5%,,4.339668190087501
6730,6730,2013-01-29,1.5%,,4.404763212938813
6731,6731,2013-01-30,-1.1%,,4.356310817596486
6732,6732,2013-01-31,-0.7%,,4.325816641873311
6733,6733,2013-02-01,3.0%,,4.45559114112951
6734,6734,2013-02-04,-3.5%,,4.299645451189977
6735,6735,2013-02-05,3.1%,,4.432934460176866
6736,6736,2013-02-06,0.2%,,4.4418003290972194
6737,6737,2013-02-07,-0.4%,,4.424033127780831
6738,6738,2013-02-08,1.7%,,4.499241690953105
6739,6739,2013-02-11,-0.2%,,4.490243207571199
6740,6740,2013-02-12,0.5%,,4.512694423609054
6741,6741,2013-02-13,0.3%,,4.5262325068798805
6742,6742,2013-02-14,0.3%,,4.53981120440052
6743,6743,2013-02-15,-0.3%,,4.526191770787318
6744,6744,2013-02-19,2.2%,,4.62576798974464
6745,6745,2013-02-20,-3.7%,,4.454614574124088
6746,6746,2013-02-21,-1.8%,,4.3744315117898545
6747,6747,2013-02-22,2.7%,,4.49254116260818
6748,6748,2013-02-25,-5.5%,,4.245451398664731
6749,6749,2013-02-26,1.8%,,4.321869523840696
6750,6750,2013-02-27,3.9%,,4.4904224352704825
6751,6751,2013-02-28,-0.3%,,4.476951167964671
6752,6752,2013-03-01,0.7%,,4.508289826140423
6753,6753,2013-03-04,1.4%,,4.571405883706389
6754,6754,2013-03-05,2.9%,,4.703976654333874
6755,6755,2013-03-06,0.4%,,4.72279256095121
6756,6756,2013-03-07,0.6%,,4.751129316316917
6757,6757,2013-03-08,1.4%,,4.817645126745354
6758,6758,2013-03-11,1.0%,,4.865821578012808
6759,6759,2013-03-12,-0.7%,,4.831760826966718
6760,6760,2013-03-13,0.5%,,4.855919631101552
6761,6761,2013-03-14,1.7%,,4.938470264830277
6762,6762,2013-03-15,-0.5%,,4.913777913506126
6763,6763,2013-03-18,-1.6%,,4.835157466890029
6764,6764,2013-03-19,-0.7%,,4.801311364621799
6765,6765,2013-03-20,2.0%,,4.897337591914234
6766,6766,2013-03-21,-2.5%,,4.774904152116378
6767,6767,2013-03-22,2.1%,,4.875177139310822
6768,6768,2013-03-25,-1.0%,,4.8264253679177145
6769,6769,2013-03-26,2.4%,,4.942259576747739
6770,6770,2013-03-27,-0.2%,,4.9323750575942436
6771,6771,2013-03-28,1.2%,,4.991563558285375
6772,6772,2013-04-01,-1.3%,,4.926673232027665
6773,6773,2013-04-02,1.5%,,5.000573330508079
6774,6774,2013-04-03,-3.1%,,4.845555557262328
6775,6775,2013-04-04,1.2%,,4.903702223949476
6776,6776,2013-04-05,-1.3%,,4.839954095038133
6777,6777,2013-04-08,2.0%,,4.936753176938895
6778,6778,2013-04-09,1.1%,,4.991057461885222
6779,6779,2013-04-10,3.7%,,5.1757265879749745
6780,6780,2013-04-11,1.1%,,5.232659580442698
6781,6781,2013-04-12,-0.8%,,5.1907983037991565
6782,6782,2013-04-15,-6.9%,,4.832633220837015
6783,6783,2013-04-16,4.3%,,5.040436449333006
6784,6784,2013-04-17,-4.3%,,4.823697682011686
6785,6785,2013-04-18,-2.0%,,4.727223728371452
6786,6786,2013-04-19,2.7%,,4.854858769037481
6787,6787,2013-04-22,1.4%,,4.922826791804006
6788,6788,2013-04-23,3.1%,,5.07543442234993
6789,6789,2013-04-24,0.0%,,5.07543442234993
6790,6790,2013-04-25,1.2%,,5.136339635418129
6791,6791,2013-04-26,-0.5%,,5.110657937241038
6792,6792,2013-04-29,2.2%,,5.223092411860342
6793,6793,2013-04-30,0.7%,,5.259654058743363
6794,6794,2013-05-01,-2.8%,,5.112383745098549
6795,6795,2013-05-02,2.8%,,5.255530489961309
6796,6796,2013-05-03,3.2%,,5.423707465640071
6797,6797,2013-05-06,0.6%,,5.456249710433911
6798,6798,2013-05-07,1.6%,,5.543549705800854
6799,6799,2013-05-08,1.4%,,5.621159401682066
6800,6800,2013-05-09,-1.0%,,5.564947807665245
6801,6801,2013-05-10,1.3%,,5.6372921291648925
6802,6802,2013-05-13,0.0%,,5.6372921291648925
6803,6803,2013-05-14,3.1%,,5.812048185169004
6804,6804,2013-05-15,1.6%,,5.905040956131708
6805,6805,2013-05-16,-1.5%,,5.816465341789732
6806,6806,2013-05-17,3.1%,,5.996775767385213
6807,6807,2013-05-20,-0.2%,,5.9847822158504425
6808,6808,2013-05-21,0.5%,,6.014706126929694
6809,6809,2013-05-22,-2.4%,,5.870353179883381
6810,6810,2013-05-23,-0.8%,,5.823390354444314
6811,6811,2013-05-24,-0.1%,,5.8175669640898695
6812,6812,2013-05-28,1.9%,,5.928100736407576
6813,6813,2013-05-29,-2.1%,,5.803610620943017
6814,6814,2013-05-30,1.1%,,5.8674503377733895
6815,6815,2013-05-31,-4.3%,,5.6151499732491335
6816,6816,2013-06-03,1.8%,,5.716222672767618
6817,6817,2013-06-04,-1.6%,,5.624763110003336
6818,6818,2013-06-05,-4.1%,,5.394147822493199
6819,6819,2013-06-06,2.6%,,5.534395665878022
6820,6820,2013-06-07,3.9%,,5.750237096847265
6821,6821,2013-06-10,-0.1%,,5.744486859750418
6822,6822,2013-06-11,-3.0%,,5.572152253957905
6823,6823,2013-06-12,-2.5%,,5.432848447608958
6824,6824,2013-06-13,4.5%,,5.67732662775136
6825,6825,2013-06-14,-1.8%,,5.575134748451836
6826,6826,2013-06-17,2.3%,,5.703362847666227
6827,6827,2013-06-18,2.3%,,5.83454019316255
6828,6828,2013-06-19,-4.1%,,5.595324045242885
6829,6829,2013-06-20,-7.5%,,5.175674741849669
6830,6830,2013-06-21,0.8%,,5.217080139784466
6831,6831,2013-06-24,-3.6%,,5.029265254752225
6832,6832,2013-06-25,2.9%,,5.175113947140039
6833,6833,2013-06-26,2.9%,,5.3251922516071
6834,6834,2013-06-27,1.9%,,5.4263709043876345
6835,6835,2013-06-28,-1.3%,,5.3558280826305955
6836,6836,2013-07-01,1.6%,,5.441521331952685
6837,6837,2013-07-02,-0.1%,,5.436079810620732
6838,6838,2013-07-03,0.2%,,5.446951970241973
6839,6839,2013-07-05,3.1%,,5.615807481319474
6840,6840,2013-07-08,1.7%,,5.711276208501904
6841,6841,2013-07-09,2.2%,,5.836924285088946
6842,6842,2013-07-10,0.1%,,5.842761209374034
6843,6843,2013-07-11,4.1%,,6.082314418958369
6844,6844,2013-07-12,0.9%,,6.137055248728993
6845,6845,2013-07-15,0.4%,,6.161603469723909
6846,6846,2013-07-16,-1.1%,,6.093825831556946
6847,6847,2013-07-17,0.8%,,6.142576438209401
6848,6848,2013-07-18,1.5%,,6.234715084782541
6849,6849,2013-07-19,0.5%,,6.265888660206453
6850,6850,2013-07-22,0.6%,,6.303483992167692
6851,6851,2013-07-23,-0.6%,,6.265663088214686
6852,6852,2013-07-24,-1.1%,,6.196740794244325
6853,6853,2013-07-25,0.8%,,6.24631472059828
6854,6854,2013-07-26,0.2%,,6.2588073500394765
6855,6855,2013-07-29,-1.1%,,6.189960469189042
6856,6856,2013-07-30,0.1%,,6.196150429658231
6857,6857,2013-07-31,0.0%,,6.196150429658231
6858,6858,2013-08-01,3.8%,,6.431604145985244
6859,6859,2013-08-02,0.5%,,6.46376216671517
6860,6860,2013-08-05,-0.4%,,6.437907118048309
6861,6861,2013-08-06,-1.7%,,6.328462697041488
6862,6862,2013-08-07,-1.1%,,6.258849607374032
6863,6863,2013-08-08,1.2%,,6.33395580266252
6864,6864,2013-08-09,-1.0%,,6.270616244635895
6865,6865,2013-08-12,-0.4%,,6.245533779657351
6866,6866,2013-08-13,0.9%,,6.301743583674266
6867,6867,2013-08-14,-1.5%,,6.207217429919153
6868,6868,2013-08-15,-4.2%,,5.9465142978625485
6869,6869,2013-08-16,-1.0%,,5.887049154883923
6870,6870,2013-08-19,-1.8%,,5.781082270096012
6871,6871,2013-08-20,1.1%,,5.844674175067067
6872,6872,2013-08-21,-1.7%,,5.745314714090926
6873,6873,2013-08-22,2.6%,,5.894692896657291
6874,6874,2013-08-23,1.2%,,5.965429211417178
6875,6875,2013-08-26,-1.2%,,5.8938440608801725
6876,6876,2013-08-27,-4.8%,,5.610939545957924
6877,6877,2013-08-28,0.9%,,5.661438001871545
6878,6878,2013-08-29,0.6%,,5.695406629882775
6879,6879,2013-08-30,-0.9%,,5.6441479702138295
6880,6880,2013-09-03,1.3%,,5.717521893826609
6881,6881,2013-09-04,2.5%,,5.860459941172273
6882,6882,2013-09-05,0.4%,,5.883901780936962
6883,6883,2013-09-06,0.1%,,5.889785682717898
6884,6884,2013-09-09,3.0%,,6.066479253199435
6885,6885,2013-09-10,2.2%,,6.1999417967698225
6886,6886,2013-09-11,1.0%,,6.26194121473752
6887,6887,2013-09-12,-0.9%,,6.205583743804882
6888,6888,2013-09-13,0.8%,,6.255228413755321
6889,6889,2013-09-16,1.7%,,6.361567296789161
6890,6890,2013-09-17,1.3%,,6.444267671647419
6891,6891,2013-09-18,3.6%,,6.676261307826727
6892,6892,2013-09-19,-0.5%,,6.642880001287593
6893,6893,2013-09-20,-2.2%,,6.4967366412592655
